slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
tatumja01,Jayson Tatum,Team.BOSTON_CELTICS,Location.HOME,Team.HOUSTON_ROCKETS,2020-02-29,Outcome.LOSS,2674,9,27,4,12,10,14,32,13,5,2,2,5,1,0,64.75
westbru01,Russell Westbrook,Team.HOUSTON_ROCKETS,Location.AWAY,Team.BOSTON_CELTICS,2020-02-29,Outcome.WIN,2595,16,27,1,2,8,12,41,8,5,3,0,6,0,0,62.0
drumman01,Andre Drummond,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.INDIANA_PACERS,2020-02-29,Outcome.LOSS,2136,12,21,0,3,3,3,27,13,4,4,1,1,1,0,60.25
moranja01,Ja Morant,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-02-29,Outcome.WIN,2017,10,16,4,6,3,4,27,6,14,1,0,3,1,0,59.5
sabondo01,Domantas Sabonis,Team.INDIANA_PACERS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-02-29,Outcome.WIN,2514,8,13,0,1,2,4,18,13,9,2,1,0,1,0,55.25
youngtr01,Trae Young,Team.ATLANTA_HAWKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2020-02-29,Outcome.WIN,2079,7,18,1,8,10,10,25,4,15,0,0,2,1,0,53.5
mccolcj01,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.ATLANTA_HAWKS,2020-02-29,Outcome.LOSS,2334,14,26,3,9,4,6,35,5,5,2,0,2,0,0,53.25
smartma01,Marcus Smart,Team.BOSTON_CELTICS,Location.HOME,Team.HOUSTON_ROCKETS,2020-02-29,Outcome.LOSS,2696,9,22,5,15,3,3,26,5,7,4,0,3,0,0,51.75
valanjo01,Jonas Valančiūnas,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-02-29,Outcome.WIN,1847,10,15,0,0,2,2,22,19,2,0,0,0,1,0,50.25
collijo01,John Collins,Team.ATLANTA_HAWKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2020-02-29,Outcome.WIN,2168,9,14,3,5,3,3,24,10,4,1,2,3,1,0,50.0
dinwisp01,Spencer Dinwiddie,Team.BROOKLYN_NETS,Location.AWAY,Team.MIAMI_HEAT,2020-02-29,Outcome.LOSS,1942,7,15,2,7,9,10,25,4,12,0,0,3,1,0,49.0
loveke01,Kevin Love,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.INDIANA_PACERS,2020-02-29,Outcome.LOSS,2239,6,9,1,4,7,8,20,12,7,1,0,2,1,0,48.5
jamesle01,LeBron James,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,2020-02-29,Outcome.LOSS,2059,8,18,2,8,1,2,19,8,10,1,1,5,1,0,48.0
whiteha01,Hassan Whiteside,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.ATLANTA_HAWKS,2020-02-29,Outcome.LOSS,1866,9,14,0,0,3,6,21,13,1,1,3,1,1,0,47.75
robinmi01,Mitchell Robinson,Team.NEW_YORK_KNICKS,Location.HOME,Team.CHICAGO_BULLS,2020-02-29,Outcome.WIN,1737,11,16,0,0,1,3,23,10,2,1,2,0,1,0,46.0
covinro01,Robert Covington,Team.HOUSTON_ROCKETS,Location.AWAY,Team.BOSTON_CELTICS,2020-02-29,Outcome.WIN,2338,6,12,4,10,0,0,16,16,0,1,3,3,1,0,46.0
fournev01,Evan Fournier,Team.ORLANDO_MAGIC,Location.AWAY,Team.SAN_ANTONIO_SPURS,2020-02-29,Outcome.LOSS,1771,8,16,5,10,2,2,23,3,5,4,1,2,0,0,45.75
huertke01,Kevin Huerter,Team.ATLANTA_HAWKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2020-02-29,Outcome.WIN,2102,6,10,3,7,4,4,19,4,8,3,1,1,0,0,45.0
lylestr01,Trey Lyles,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.ORLANDO_MAGIC,2020-02-29,Outcome.WIN,2388,8,13,2,4,2,2,20,9,2,4,1,1,0,0,44.75
warretj01,T.J. Warren,Team.INDIANA_PACERS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-02-29,Outcome.WIN,2171,14,20,2,4,0,0,30,3,6,1,0,3,0,0,44.25
lavinza01,Zach LaVine,Team.CHICAGO_BULLS,Location.AWAY,Team.NEW_YORK_KNICKS,2020-02-29,Outcome.LOSS,2256,10,25,4,8,2,5,26,3,7,1,0,1,0,0,43.75
