slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.HOME,Team.NEW_ORLEANS_PELICANS,2014-04-12,Outcome.WIN,2602,10,22,3,8,10,10,33,4,13,2,0,4,1,0,62.5
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2014-04-12,Outcome.LOSS,2579,12,27,0,0,8,9,32,12,5,2,2,6,1,0,61.0
farieke01,Kenneth Faried,Team.DENVER_NUGGETS,Location.HOME,Team.UTAH_JAZZ,2014-04-12,Outcome.WIN,2537,11,19,0,0,2,3,24,21,5,0,0,6,1,0,56.25
jeffeal01,Al Jefferson,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.PHILADELPHIA_76ERS,2014-04-12,Outcome.WIN,2162,13,19,0,0,3,5,29,12,3,0,2,3,1,0,52.5
ellismo01,Monta Ellis,Team.DALLAS_MAVERICKS,Location.HOME,Team.PHOENIX_SUNS,2014-04-12,Outcome.WIN,2608,15,23,3,4,4,7,37,4,5,2,0,5,0,0,52.5
griffbl01,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.SACRAMENTO_KINGS,2014-04-12,Outcome.WIN,2189,9,15,1,2,8,9,27,4,9,2,1,2,0,0,51.0
bledser01,Eric Bledsoe,Team.PHOENIX_SUNS,Location.AWAY,Team.DALLAS_MAVERICKS,2014-04-12,Outcome.LOSS,2439,11,15,2,2,5,7,29,4,6,4,1,7,0,0,50.5
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.SACRAMENTO_KINGS,2014-04-12,Outcome.WIN,2049,9,13,0,0,3,11,21,9,1,1,7,2,0,0,48.75
jamesle01,LeBron James,Team.MIAMI_HEAT,Location.AWAY,Team.ATLANTA_HAWKS,2014-04-12,Outcome.LOSS,2241,10,22,3,7,4,8,27,8,5,0,1,3,0,0,46.5
riverau01,Austin Rivers,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.HOUSTON_ROCKETS,2014-04-12,Outcome.LOSS,2672,8,24,2,6,2,6,20,10,6,1,0,1,1,0,45.5
olynyke01,Kelly Olynyk,Team.BOSTON_CELTICS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2014-04-12,Outcome.WIN,2332,11,23,2,5,1,1,25,12,3,0,0,4,1,0,45.0
kanteen01,Enes Kanter,Team.UTAH_JAZZ,Location.AWAY,Team.DENVER_NUGGETS,2014-04-12,Outcome.LOSS,2216,8,14,0,0,6,7,22,14,1,1,1,4,1,0,44.5
