slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.PHILADELPHIA_76ERS,2018-01-29,Outcome.WIN,2133,10,22,1,5,10,10,31,18,6,0,1,4,1,0,64.5
whiteha01,Hassan Whiteside,Team.MIAMI_HEAT,Location.AWAY,Team.DALLAS_MAVERICKS,2018-01-29,Outcome.WIN,1571,10,15,0,0,5,6,25,14,2,0,1,2,1,0,48.0
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.BOSTON_CELTICS,2018-01-29,Outcome.LOSS,2116,8,17,2,5,6,7,24,11,5,0,0,2,1,0,46.75
middlkh01,Khris Middleton,Team.MILWAUKEE_BUCKS,Location.HOME,Team.PHILADELPHIA_76ERS,2018-01-29,Outcome.WIN,2276,7,19,2,5,3,4,19,7,6,2,1,1,0,0,43.25
townska01,Karl-Anthony Towns,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.ATLANTA_HAWKS,2018-01-29,Outcome.LOSS,1923,6,8,1,2,2,2,15,13,3,2,1,3,1,0,42.25
bartowi01,Will Barton,Team.DENVER_NUGGETS,Location.HOME,Team.BOSTON_CELTICS,2018-01-29,Outcome.LOSS,2617,8,18,2,7,1,1,19,7,7,2,0,2,0,0,42.25
irvinky01,Kyrie Irving,Team.BOSTON_CELTICS,Location.AWAY,Team.DENVER_NUGGETS,2018-01-29,Outcome.WIN,2212,11,17,2,4,3,3,27,3,6,1,0,2,0,0,41.75
schrode01,Dennis Schröder,Team.ATLANTA_HAWKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,2018-01-29,Outcome.WIN,2034,5,15,0,2,8,9,18,2,11,2,1,7,1,0,41.0
howardw01,Dwight Howard,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.INDIANA_PACERS,2018-01-29,Outcome.LOSS,2234,9,15,0,1,4,5,22,11,2,0,1,3,1,0,40.75
butleji01,Jimmy Butler,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.ATLANTA_HAWKS,2018-01-29,Outcome.LOSS,2179,7,15,1,3,9,9,24,7,3,1,1,4,0,0,39.75
