slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
davisan02,Anthony Davis,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2014-11-10,Outcome.LOSS,2392,12,21,0,2,3,4,27,14,4,4,3,0,1,0,66.0
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.NEW_ORLEANS_PELICANS,2014-11-10,Outcome.WIN,2426,9,17,1,3,13,17,32,11,9,1,1,4,1,0,63.25
irvinky01,Kyrie Irving,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.NEW_ORLEANS_PELICANS,2014-11-10,Outcome.WIN,2436,11,21,4,7,6,7,32,5,9,0,0,1,0,0,53.25
gasolpa01,Pau Gasol,Team.CHICAGO_BULLS,Location.HOME,Team.DETROIT_PISTONS,2014-11-10,Outcome.WIN,2118,8,17,0,1,1,2,17,15,4,1,4,1,1,0,52.75
leonaka01,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2014-11-10,Outcome.WIN,2234,10,18,1,3,5,5,26,10,3,3,1,1,1,0,52.5
haywago01,Gordon Hayward,Team.UTAH_JAZZ,Location.AWAY,Team.INDIANA_PACERS,2014-11-10,Outcome.LOSS,2167,11,15,2,3,6,6,30,8,5,0,1,2,0,0,49.5
anderry01,Ryan Anderson,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2014-11-10,Outcome.LOSS,2045,11,19,8,12,2,2,32,5,3,1,0,0,0,0,48.75
griffbl01,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.SAN_ANTONIO_SPURS,2014-11-10,Outcome.LOSS,2229,9,17,0,0,5,7,23,10,6,1,0,3,1,0,46.5
smithjo03,Josh Smith,Team.DETROIT_PISTONS,Location.AWAY,Team.CHICAGO_BULLS,2014-11-10,Outcome.LOSS,2315,8,19,1,2,2,3,19,11,4,0,3,3,1,0,45.25
anthoca01,Carmelo Anthony,Team.NEW_YORK_KNICKS,Location.HOME,Team.ATLANTA_HAWKS,2014-11-10,Outcome.LOSS,2491,11,25,0,5,3,5,25,9,7,0,0,3,0,0,45.25
